"beta","E0","interventioneffect","threshold","p"
0.747001267693598,0.000299786810286461,0.485531099366807,616.550933290167,0.4
0.747001267693598,0.000299786810286461,0.485531099366807,616.550933290167,0.4
0.747001267693598,0.000299786810286461,0.485531099366807,616.550933290167,0.4
0.747001267693598,0.000299786810286461,0.485531099366807,616.550933290167,0.4
0.747001267693598,0.000299786810286461,0.485531099366807,616.550933290167,0.4
0.747001267693598,0.000299786810286461,0.485531099366807,616.550933290167,0.4
0.747001267693598,0.000299786810286461,0.485531099366807,616.550933290167,0.4
0.752168399359428,0.000279795314642094,0.479337457220097,611.486641710342,0.4
0.765577375096907,0.000220975734279177,0.469941933239105,607.981820212737,0.4
0.760418599165964,0.0002348048152006,0.478368124035736,610.452985245954,0.4
0.760418599165964,0.0002348048152006,0.478368124035736,610.452985245954,0.4
0.760418599165964,0.0002348048152006,0.478368124035736,610.452985245954,0.4
0.769620476831688,0.000200624183545236,0.468881950342141,608.228612954041,0.4
0.780005014687831,0.000168285394917847,0.460849102394788,613.78983114655,0.4
0.782530602226666,0.000157843355490259,0.460766505439595,620.550724018187,0.4
0.782530602226666,0.000157843355490259,0.460766505439595,620.550724018187,0.4
0.800592530804578,0.000118044508216275,0.448518407603447,613.73330263559,0.4
0.800592530804578,0.000118044508216275,0.448518407603447,613.73330263559,0.4
0.800592530804578,0.000118044508216275,0.448518407603447,613.73330263559,0.4
0.800592530804578,0.000118044508216275,0.448518407603447,613.73330263559,0.4
0.800592530804578,0.000118044508216275,0.448518407603447,613.73330263559,0.4
0.800592530804578,0.000118044508216275,0.448518407603447,613.73330263559,0.4
0.800592530804578,0.000118044508216275,0.448518407603447,613.73330263559,0.4
0.800592530804578,0.000118044508216275,0.448518407603447,613.73330263559,0.4
0.800592530804578,0.000118044508216275,0.448518407603447,613.73330263559,0.4
0.800592530804578,0.000118044508216275,0.448518407603447,613.73330263559,0.4
0.800592530804578,0.000118044508216275,0.448518407603447,613.73330263559,0.4
0.800592530804578,0.000118044508216275,0.448518407603447,613.73330263559,0.4
0.800592530804578,0.000118044508216275,0.448518407603447,613.73330263559,0.4
0.800592530804578,0.000118044508216275,0.448518407603447,613.73330263559,0.4
0.788678628695793,0.000143754531732499,0.457055808657997,614.349888890734,0.4
0.788678628695793,0.000143754531732499,0.457055808657997,614.349888890734,0.4
0.788678628695793,0.000143754531732499,0.457055808657997,614.349888890734,0.4
0.788678628695793,0.000143754531732499,0.457055808657997,614.349888890734,0.4
0.788678628695793,0.000143754531732499,0.457055808657997,614.349888890734,0.4
0.788678628695793,0.000143754531732499,0.457055808657997,614.349888890734,0.4
0.788678628695793,0.000143754531732499,0.457055808657997,614.349888890734,0.4
0.788678628695793,0.000143754531732499,0.457055808657997,614.349888890734,0.4
0.79761318400547,0.000123256945035842,0.45116466585327,616.377293968873,0.4
0.79761318400547,0.000123256945035842,0.45116466585327,616.377293968873,0.4
0.79761318400547,0.000123256945035842,0.45116466585327,616.377293968873,0.4
0.79761318400547,0.000123256945035842,0.45116466585327,616.377293968873,0.4
0.79761318400547,0.000123256945035842,0.45116466585327,616.377293968873,0.4
0.79761318400547,0.000123256945035842,0.45116466585327,616.377293968873,0.4
0.79761318400547,0.000123256945035842,0.45116466585327,616.377293968873,0.4
0.79761318400547,0.000123256945035842,0.45116466585327,616.377293968873,0.4
0.784953598046644,0.000149430611678478,0.460255693514099,614.690650383213,0.4
0.784953598046644,0.000149430611678478,0.460255693514099,614.690650383213,0.4
0.784953598046644,0.000149430611678478,0.460255693514099,614.690650383213,0.4
0.784953598046644,0.000149430611678478,0.460255693514099,614.690650383213,0.4
0.784953598046644,0.000149430611678478,0.460255693514099,614.690650383213,0.4
0.787997616666534,0.000146220133219595,0.456167479377047,616.406293730438,0.4
0.787997616666534,0.000146220133219595,0.456167479377047,616.406293730438,0.4
0.787997616666534,0.000146220133219595,0.456167479377047,616.406293730438,0.4
0.787997616666534,0.000146220133219595,0.456167479377047,616.406293730438,0.4
0.787997616666534,0.000146220133219595,0.456167479377047,616.406293730438,0.4
0.787997616666534,0.000146220133219595,0.456167479377047,616.406293730438,0.4
0.787997616666534,0.000146220133219595,0.456167479377047,616.406293730438,0.4
0.787997616666534,0.000146220133219595,0.456167479377047,616.406293730438,0.4
0.787997616666534,0.000146220133219595,0.456167479377047,616.406293730438,0.4
0.787997616666534,0.000146220133219595,0.456167479377047,616.406293730438,0.4
0.787997616666534,0.000146220133219595,0.456167479377047,616.406293730438,0.4
0.787997616666534,0.000146220133219595,0.456167479377047,616.406293730438,0.4
0.787997616666534,0.000146220133219595,0.456167479377047,616.406293730438,0.4
0.787997616666534,0.000146220133219595,0.456167479377047,616.406293730438,0.4
0.787997616666534,0.000146220133219595,0.456167479377047,616.406293730438,0.4
0.787997616666534,0.000146220133219595,0.456167479377047,616.406293730438,0.4
0.791454394188887,0.000134020230850654,0.455358198014052,615.633215442099,0.4
0.791454394188887,0.000134020230850654,0.455358198014052,615.633215442099,0.4
0.791454394188887,0.000134020230850654,0.455358198014052,615.633215442099,0.4
0.791454394188887,0.000134020230850654,0.455358198014052,615.633215442099,0.4
0.791454394188887,0.000134020230850654,0.455358198014052,615.633215442099,0.4
0.796000066804012,0.000122420866244674,0.455133450166333,615.690565738256,0.4
0.810874517227218,9.91761106057142e-05,0.439696531525002,615.277211003067,0.4
0.783839021393034,0.000154590767326807,0.46145653198533,619.350529144986,0.4
0.783839021393034,0.000154590767326807,0.46145653198533,619.350529144986,0.4
0.783839021393034,0.000154590767326807,0.46145653198533,619.350529144986,0.4
0.783839021393034,0.000154590767326807,0.46145653198533,619.350529144986,0.4
0.798947594607945,0.000121997299208567,0.447913130339182,622.738598459576,0.4
0.798947594607945,0.000121997299208567,0.447913130339182,622.738598459576,0.4
0.798947594607945,0.000121997299208567,0.447913130339182,622.738598459576,0.4
0.800560673999284,0.000118870111583864,0.447279330939527,612.318460138071,0.4
0.800560673999284,0.000118870111583864,0.447279330939527,612.318460138071,0.4
0.800560673999284,0.000118870111583864,0.447279330939527,612.318460138071,0.4
0.800560673999284,0.000118870111583864,0.447279330939527,612.318460138071,0.4
0.800560673999284,0.000118870111583864,0.447279330939527,612.318460138071,0.4
0.800560673999284,0.000118870111583864,0.447279330939527,612.318460138071,0.4
0.789989444037195,0.000142222789581833,0.454617285994711,606.322936976845,0.4
0.783170320712032,0.000158853176440341,0.459165536526668,611.381394785225,0.4
0.783170320712032,0.000158853176440341,0.459165536526668,611.381394785225,0.4
0.783170320712032,0.000158853176440341,0.459165536526668,611.381394785225,0.4
0.783170320712032,0.000158853176440341,0.459165536526668,611.381394785225,0.4
0.783170320712032,0.000158853176440341,0.459165536526668,611.381394785225,0.4
0.784451361933413,0.000158789933322264,0.456799290155158,612.419999447222,0.4
0.784451361933413,0.000158789933322264,0.456799290155158,612.419999447222,0.4
0.768066848897828,0.000205315266856163,0.471197286051948,613.404890278892,0.4
0.768066848897828,0.000205315266856163,0.471197286051948,613.404890278892,0.4
0.768066848897828,0.000205315266856163,0.471197286051948,613.404890278892,0.4
0.768066848897828,0.000205315266856163,0.471197286051948,613.404890278892,0.4
0.768066848897828,0.000205315266856163,0.471197286051948,613.404890278892,0.4
